,nameQuad,voltage,subOr,subEx,xOr,yOr,xEx,yEx
599,line_599,225.0,sub_3546,sub_3800,-0.815803979978545,43.8088635943435,-0.8650600779537809,43.837166221637794
600,line_600,225.0,sub_4637,sub_2760,5.0030101278969905,43.3811256034025,5.02737110347958,43.3928780811111
601,line_601,90.0,sub_1511,sub_3052,-0.33546478309095895,46.03450459731,-0.6527397283148829,46.103755289582004
602,line_602,90.0,sub_2697,sub_40,3.9782160307291603,48.8162214268053,4.017544619863379,48.765264870174704
603,line_603,90.0,sub_2697,sub_3512,3.9782160307291603,48.8162214268053,4.0257269492496,48.9013658292546
604,line_604,225.0,sub_364,sub_603,3.8078215627044796,50.2029204522826,3.8701014431231,50.22453087559071
605,line_605,225.0,sub_2361,sub_1742,3.8078215627044796,50.1855999442069,3.8501014431231,50.22453087559071
606,line_606,225.0,sub_1035,sub_3066,1.7715578729366201,49.763415501371696,1.7951580126476598,49.7676740719361
607,line_607,225.0,sub_4913,sub_123,5.965318792187481,45.867330994879396,6.09146862686085,45.8966961449735
608,line_608,63.0,sub_4913,sub_4221,5.965318792187481,45.867330994879396,5.952794505812711,45.8740697244075
609,line_609,90.0,sub_2840,sub_3718,1.78777488234955,48.441234931456606,1.53220257106897,48.438767313285894
610,line_610,90.0,sub_2840,sub_157,1.78777488234955,48.441234931456606,1.6512248066657502,48.27170115161471
611,line_611,63.0,sub_434,sub_5110,-2.98266654039957,47.69098716865089,-3.1071896480559396,47.6133047992241
612,line_612,225.0,sub_434,sub_3596,-2.98266654039957,47.69098716865089,-2.66436406715516,47.6648839817861
613,line_613,63.0,sub_434,sub_2848,-2.98266654039957,47.69098716865089,-2.9959023039304102,47.7062258747371
614,line_614,63.0,sub_434,sub_1117,-2.98266654039957,47.69098716865089,-2.7189202749663504,47.6741714389919
615,line_615,225.0,sub_4256,sub_4829,0.0992037542755075,43.2369491156349,0.0471381799648512,43.224833557657604
616,line_616,63.0,sub_4256,sub_1079,0.0992037542755075,43.2369491156349,0.0700075345068282,43.239521785441504
617,line_617,90.0,sub_3939,sub_476,1.23308540945022,45.8362228636569,1.29181831982605,45.8622850992859
618,line_618,90.0,sub_3939,sub_1797,1.23308540945022,45.8362228636569,1.14305120449336,45.7579872338189
619,line_619,90.0,sub_3939,sub_1051,1.23308540945022,45.8362228636569,1.28602571383573,45.78376249143379
620,line_620,225.0,sub_4105,sub_3901,5.63203927780171,43.3643536433115,5.495343387909171,43.320999111061795
621,line_621,63.0,sub_4105,sub_798,5.63203927780171,43.3643536433115,5.53515491210948,43.446139431121594
622,line_622,63.0,sub_4684,sub_130,-0.31345783571124,43.46055854858971,-0.29826592015137604,43.593053359577205
623,line_623,90.0,sub_3314,sub_425,2.4507030268342502,44.91735099764271,2.2326880325972898,44.946585369741
624,line_624,90.0,sub_3314,sub_399,2.4507030268342502,44.91735099764271,2.44253464602775,44.9997057953866
625,line_625,63.0,sub_4742,sub_4335,0.0449017741075908,44.74609882719461,0.15262153878158302,44.8623327951257
626,line_626,63.0,sub_4420,sub_4744,6.72370391004791,45.217339125910904,6.576228149484679,45.2051638842846
627,line_627,63.0,sub_4420,sub_384,6.72370391004791,45.217339125910904,6.89783197126902,45.2891862214355
628,line_628,63.0,sub_4420,sub_4386,6.72370391004791,45.217339125910904,6.68034875521687,45.197857052170704
629,line_629,400.0,sub_3106,sub_276,6.70370391004791,45.217339125910904,6.5850092028821505,45.2179028590227
630,line_630,225.0,sub_4420,sub_3106,6.72370391004791,45.217339125910904,6.70370391004791,45.217339125910904
631,line_631,225.0,sub_2555,sub_1111,2.37988560196303,48.8470183048769,2.40220428671734,48.8336437319372
632,line_632,225.0,sub_2555,sub_3919,2.37988560196303,48.8470183048769,2.4070853870923,48.8513052496817
633,line_633,63.0,sub_4851,sub_3657,-1.01122902782386,43.468025367798504,-1.2133011788853998,43.51330989569921
634,line_634,63.0,sub_4851,sub_2119,-1.01122902782386,43.468025367798504,-0.8983798481852969,43.524534005318
635,line_635,63.0,sub_638,sub_4022,4.32746556758068,46.9562057312356,4.424237381241411,46.8074816357077
636,line_636,63.0,sub_638,sub_2120,4.32746556758068,46.9562057312356,4.5137986914332995,46.9781441736455
637,line_637,225.0,sub_638,sub_514,4.32746556758068,46.9562057312356,4.51190713577499,46.7479366220872
638,line_638,90.0,sub_1582,sub_4905,1.8895520605899299,48.0689146922194,1.90088572944601,47.9614536037812
639,line_639,90.0,sub_1582,sub_3483,1.8895520605899299,48.0689146922194,1.88507593979623,48.099749771899006
640,line_640,225.0,sub_3786,sub_2642,3.60254121381239,47.7937767259955,3.6168224639482895,47.8074998931345
641,line_641,225.0,sub_3786,sub_2642,3.60254121381239,47.7937767259955,3.6168224639482895,47.8074998931345
642,line_642,63.0,sub_1766,sub_2208,5.394154160777889,47.189735795396096,5.26435259317468,47.227565081874
643,line_643,63.0,sub_1766,sub_1278,5.394154160777889,47.189735795396096,5.445935802797759,47.116595709935
644,line_644,63.0,sub_4278,sub_3850,2.51113541302832,46.033894689867,2.83685313428402,46.1430581321421
645,line_645,63.0,sub_4278,sub_1179,2.51113541302832,46.033894689867,2.48908151566536,46.1853216716467
646,line_646,63.0,sub_718,sub_3771,1.48717344325085,42.7612160513897,1.4358471806527702,42.70847188007679
647,line_647,225.0,sub_718,sub_2290,1.48717344325085,42.7612160513897,1.60668963411809,42.8497210880358
648,line_648,225.0,sub_881,sub_2928,1.46717344325085,42.7612160513897,1.59168963411809,42.841060833998
649,line_649,225.0,sub_718,sub_881,1.48717344325085,42.7612160513897,1.46717344325085,42.7612160513897
650,line_650,63.0,sub_819,sub_2670,3.92844149470926,47.496353543354104,3.8113085499211494,47.414526028885
651,line_651,225.0,sub_1983,sub_2352,3.90844149470926,47.496353543354104,3.57528604807781,47.243701936555205
652,line_652,225.0,sub_1983,sub_855,3.90844149470926,47.496353543354104,3.9636910149973397,47.7966216302485
653,line_653,225.0,sub_819,sub_1983,3.92844149470926,47.496353543354104,3.90844149470926,47.496353543354104
654,line_654,225.0,sub_819,sub_1983,3.92844149470926,47.496353543354104,3.90844149470926,47.496353543354104
655,line_655,63.0,sub_3308,sub_3474,2.04751972666138,42.5453958451499,2.12676977631322,42.5153814172633
656,line_656,400.0,sub_4724,sub_400,3.47895839434721,50.780579898663795,3.44414039409148,50.7610781073986
657,line_657,400.0,sub_4724,sub_2128,3.47895839434721,50.780579898663795,3.47672295993778,50.7475819667282
658,line_658,225.0,sub_1867,sub_383,3.0906543911123903,50.5187120555492,2.91953735286687,50.4440977334961
659,line_659,225.0,sub_1867,sub_2943,3.0906543911123903,50.5187120555492,3.05364920738439,50.537085132393294
660,line_660,400.0,sub_1867,sub_3677,3.0906543911123903,50.5187120555492,3.2845606345685296,50.3005035326951
661,line_661,225.0,sub_1867,sub_786,3.0906543911123903,50.5187120555492,2.87466477366632,50.4625069509018
662,line_662,225.0,sub_1867,sub_62,3.0906543911123903,50.5187120555492,3.1513435498073,50.589261862868796
663,line_663,225.0,sub_1867,sub_2943,3.0906543911123903,50.5187120555492,3.05364920738439,50.537085132393294
664,line_664,225.0,sub_1867,sub_1639,3.0906543911123903,50.5187120555492,3.12543355194494,50.6203842413545
665,line_665,400.0,sub_3232,sub_1783,3.0706543911123996,50.5187120555492,2.88011184341291,50.3222256351416
666,line_666,400.0,sub_3232,sub_631,3.0706543911123996,50.5187120555492,3.2845606345685296,50.2831830246194
667,line_667,400.0,sub_3232,sub_3906,3.0706543911123996,50.5187120555492,2.8830576818301403,50.637665745770796
668,line_668,400.0,sub_3232,sub_631,3.0706543911123996,50.5187120555492,3.2845606345685296,50.2831830246194
669,line_669,400.0,sub_3232,sub_2970,3.0706543911123996,50.5187120555492,2.15207802822893,50.9417947040426
670,line_670,400.0,sub_1867,sub_3232,3.0906543911123903,50.5187120555492,3.0706543911123996,50.5187120555492
671,line_671,400.0,sub_1867,sub_3232,3.0906543911123903,50.5187120555492,3.0706543911123996,50.5187120555492
672,line_672,400.0,sub_4724,sub_631,3.47895839434721,50.780579898663795,3.2845606345685296,50.2831830246194
673,line_673,400.0,sub_4724,sub_3232,3.47895839434721,50.780579898663795,3.0706543911123996,50.5187120555492
674,line_674,225.0,sub_1748,sub_231,2.4275443780882098,48.9137829019155,2.44863448874984,48.931822139328204
675,line_675,225.0,sub_1748,sub_1470,2.4275443780882098,48.9137829019155,2.38840912243478,48.8874651942445
676,line_676,225.0,sub_1748,sub_2917,2.4275443780882098,48.9137829019155,2.40072061371038,48.9271574938643
677,line_677,225.0,sub_1748,sub_3293,2.4275443780882098,48.9137829019155,2.5240851658214702,48.9413206457956
678,line_678,225.0,sub_213,sub_3725,3.61161163617625,43.9793578525371,3.73576032125888,43.9455139288367
679,line_679,63.0,sub_213,sub_4521,3.61161163617625,43.9793578525371,3.5700372455232,43.855935872486604
680,line_680,63.0,sub_2599,sub_3697,1.8039466697945201,43.3615863589259,1.97373877365318,43.309288617255895
681,line_681,225.0,sub_1578,sub_465,4.81185286429867,43.976466659844,4.820200400080309,43.9895157143528
682,line_682,225.0,sub_1578,sub_465,4.81185286429867,43.976466659844,4.820200400080309,43.9895157143528
683,line_683,63.0,sub_2022,sub_4656,4.86804553868513,43.9484700891046,4.961842333733809,43.91859707922621
684,line_684,63.0,sub_2022,sub_1681,4.86804553868513,43.9484700891046,4.8373216874226905,43.9522961776699
685,line_685,63.0,sub_2022,sub_3402,4.86804553868513,43.9484700891046,4.91143184927428,43.9602331161559
686,line_686,63.0,sub_2022,sub_4707,4.86804553868513,43.9484700891046,4.86471624448599,43.9870587273926
687,line_687,63.0,sub_2022,sub_179,4.86804553868513,43.9484700891046,4.93723906642976,43.916246940361496
688,line_688,63.0,sub_2022,sub_1681,4.86804553868513,43.9484700891046,4.8373216874226905,43.9522961776699
689,line_689,225.0,sub_2853,sub_1406,4.84804553868513,43.9484700891046,4.84992560805238,43.8645976078656
690,line_690,225.0,sub_2853,sub_465,4.84804553868513,43.9484700891046,4.820200400080309,43.9895157143528
691,line_691,225.0,sub_2022,sub_2853,4.86804553868513,43.9484700891046,4.84804553868513,43.9484700891046
692,line_692,225.0,sub_2022,sub_2853,4.86804553868513,43.9484700891046,4.84804553868513,43.9484700891046
693,line_693,400.0,sub_4005,sub_1600,2.8115519579176897,50.405917818080205,2.89511184341291,50.3308858891794
694,line_694,400.0,sub_4005,sub_1600,2.8115519579176897,50.405917818080205,2.89511184341291,50.3308858891794
695,line_695,225.0,sub_3195,sub_1980,0.17574405266586499,47.2244123569893,0.164133019253466,47.2309309213659
696,line_696,400.0,sub_958,sub_3496,0.160744052665865,47.233072611027204,0.17901171194225304,47.2277132246527
697,line_697,400.0,sub_958,sub_961,0.160744052665865,47.233072611027204,-0.11647347840659698,47.19910768469621
698,line_698,400.0,sub_958,sub_2047,0.160744052665865,47.233072611027204,0.760619619028829,47.3517032006211
699,line_699,400.0,sub_958,sub_3496,0.160744052665865,47.233072611027204,0.17901171194225304,47.2277132246527
700,line_700,400.0,sub_958,sub_961,0.160744052665865,47.233072611027204,-0.11647347840659698,47.19910768469621
701,line_701,400.0,sub_958,sub_2047,0.160744052665865,47.233072611027204,0.760619619028829,47.3517032006211
702,line_702,400.0,sub_958,sub_765,0.160744052665865,47.233072611027204,0.160744052665865,47.2157521029515
703,line_703,400.0,sub_958,sub_765,0.160744052665865,47.233072611027204,0.160744052665865,47.2157521029515
704,line_704,400.0,sub_3195,sub_958,0.17574405266586499,47.2244123569893,0.160744052665865,47.233072611027204
705,line_705,90.0,sub_4331,sub_2429,0.184133019253466,47.2309309213659,0.18233548803880603,47.2733809970949
706,line_706,90.0,sub_4331,sub_1522,0.184133019253466,47.2309309213659,0.416630455375572,47.3044265012815
707,line_707,90.0,sub_4331,sub_2645,0.184133019253466,47.2309309213659,0.256443004169922,47.172253103699205
708,line_708,90.0,sub_4331,sub_4069,0.184133019253466,47.2309309213659,-0.0561539356207873,47.2442767090244
709,line_709,90.0,sub_4331,sub_2645,0.184133019253466,47.2309309213659,0.256443004169922,47.172253103699205
710,line_710,400.0,sub_1980,sub_3481,0.164133019253466,47.2309309213659,-0.11647347840659698,47.2164281927719
711,line_711,400.0,sub_1980,sub_4173,0.164133019253466,47.2309309213659,0.24883247054778895,47.89442338493879
712,line_712,225.0,sub_4331,sub_1980,0.184133019253466,47.2309309213659,0.164133019253466,47.2309309213659
713,line_713,225.0,sub_4331,sub_1980,0.184133019253466,47.2309309213659,0.164133019253466,47.2309309213659
714,line_714,63.0,sub_3721,sub_561,6.776340560744241,46.2009594874558,6.70249102464476,46.1930272387685
715,line_715,90.0,sub_748,sub_847,0.261659633969496,46.3501287113026,0.261834529867545,46.3638174901239
716,line_716,400.0,sub_95,sub_3104,-1.29799180067268,48.6749240152773,-1.2450743517052099,48.563212655219495
717,line_717,90.0,sub_95,sub_2195,-1.29799180067268,48.6749240152773,-1.2261423320001499,48.841050042053396
718,line_718,90.0,sub_95,sub_2538,-1.29799180067268,48.6749240152773,-1.5266160421517199,48.8402315033197
719,line_719,400.0,sub_95,sub_3104,-1.29799180067268,48.6749240152773,-1.2450743517052099,48.563212655219495
